road_no,tesecn_start_rrd,tesecn_end_rrd,tesecn_id,tesecn_volume,traffic_score,crashes_30m,has_crash_near_segment,fatal_serious_30m,child_30m,ped_30m,severity_weighted_30m,high_risk,cv_percent,rlcwy_code,rlcwy_code_binary
4390,1.11,14.86,7572535.0,3200,2800.0,28,True,5,0,0,78,1,11.5,U,0
5824,0.87,1.26,7688943.0,13600,7700.0,22,True,0,1,2,37,0,2.0,U,0
8400,348.24,348.55,13448784.0,6700,7600.0,2,True,0,0,0,2,0,18.5,L,1
3160,90.46,100.43,3286323.0,650,700.0,4,True,1,0,1,19,0,17.0,U,0
4492,0.0,2.14,3286812.0,3000,2000.0,45,True,5,1,9,145,1,5.0,U,0
6780,0.0,0.6,13115676.0,36000,34800.0,35,True,1,1,3,65,0,14.0,L,1
7518,0.0,1.79,3288263.0,380,490.0,1,True,0,0,0,1,0,23.5,U,0
5006,3.78,6.12,3287116.0,10400,6600.0,46,True,4,4,1,111,1,4.5,U,0
5300,27.3,27.86,13036608.0,62300,67200.0,11,True,1,0,1,26,0,17.5,L,1
3163,85.34,85.62,5153401.0,1400,1600.0,0,False,0,0,0,0,0,18.5,U,0
4495,16.61,18.06,5155974.0,8600,8700.0,6,True,0,0,1,11,0,15.0,U,0
6780,2.26,2.96,4004172.0,49700,46500.0,48,True,3,2,0,88,1,13.0,L,1
5860,1.41,1.63,3287597.0,27100,17200.0,37,True,0,2,0,47,0,4.5,U,0
7515,2.52,3.58,7843633.0,2700,2300.0,6,True,0,0,0,6,0,11.0,U,0
5330,0.0,0.91,11264430.0,8000,8000.0,5,True,0,0,0,5,0,15.0,U,0
3332,13.45,13.78,3286364.0,420,560.0,2,True,1,0,1,17,0,25.0,L,1
4489,12.01,13.39,3286787.0,16400,10200.0,47,True,2,1,3,87,1,4.0,L,1
6735,3.8,4.95,13426244.0,15900,9100.0,36,True,2,6,2,96,1,2.5,U,0
5830,2.49,3.66,7688963.0,13700,8100.0,29,True,2,0,2,59,0,3.0,L,1
7515,0.0,0.48,3288259.0,11700,6600.0,24,True,0,0,0,24,0,2.0,L,1
5300,27.02,27.3,13036605.0,66300,71500.0,3,True,1,0,1,18,0,17.5,L,1
3160,231.23,254.48,12188022.0,3300,3500.0,22,True,0,1,2,37,0,16.5,U,0
6604,19.7,20.64,3288024.0,24100,14400.0,72,True,1,2,3,107,1,3.0,L,1
53212,0.0,0.58,11267159.0,3400,3100.0,5,True,0,0,0,5,0,12.0,U,0
5406,6.57,7.51,3720188.0,52200,39500.0,96,True,3,3,2,151,1,8.0,L,1
3483,0.0,0.43,3286385.0,13300,7600.0,6,True,1,0,1,21,0,2.5,L,1
17033,11.12,30.97,6406806.0,37,32.0,0,False,0,0,0,0,0,11.0,U,0
4252,0.24,14.72,3286653.0,900,900.0,14,True,1,0,1,29,0,15.5,U,0
6205,0.0,0.48,12313557.0,10100,11600.0,49,True,3,0,5,104,1,20.0,U,0
4606,4.03,5.02,7241582.0,8800,5400.0,9,True,1,1,1,29,0,4.0,U,0
17042,111.32,111.53,12032517.0,330,370.0,0,False,0,0,0,0,0,18.0,U,0
4384,1.39,2.54,7911383.0,6700,4400.0,11,True,2,1,3,51,0,5.0,U,0
7200,34.35,35.01,4697211.0,24500,25700.0,11,True,1,0,0,21,0,16.5,L,1
4763,57.32,62.16,3287061.0,1600,1500.0,4,True,3,2,0,44,0,13.0,U,0
4016,50.57,51.2,5156095.0,2700,2300.0,2,True,0,0,0,2,0,11.0,U,0
5409,0.0,0.21,3287325.0,29400,26400.0,58,True,4,2,3,123,1,12.0,L,1
4640,3.8,4.69,4691868.0,9400,5400.0,9,True,0,0,1,14,0,2.5,U,0
4378,0.0,17.2,3286673.0,2600,2700.0,21,True,6,0,0,81,1,16.0,U,0
6215,0.0,0.64,3287862.0,14100,8100.0,88,True,2,2,11,173,1,2.5,L,1
7200,27.91,29.49,4917595.0,13000,10500.0,10,True,0,0,0,10,0,9.5,L,1
4489,10.72,10.85,3286783.0,33900,19600.0,24,True,1,0,2,44,0,2.5,L,1
4240,40.54,50.79,7581848.0,1800,1900.0,12,True,2,0,0,32,0,16.5,U,0
6303,5.6,5.82,3287883.0,2300,1450.0,3,True,0,0,1,8,0,3.5,L,1
3686,0.0,17.97,4695937.0,480,600.0,7,True,1,0,1,22,0,21.0,U,0
4640,17.34,20.81,5088193.0,4700,3800.0,23,True,0,1,2,38,0,9.0,U,0
7500,69.67,106.75,7682768.0,550,750.0,6,True,2,1,0,31,0,25.5,U,0
4500,24.81,26.02,3286842.0,16900,19400.0,8,True,1,0,0,18,0,19.5,L,1
4240,35.23,40.54,3286637.0,2400,2500.0,10,True,2,0,1,35,0,15.5,U,0
6215,1.54,2.26,4751086.0,17700,10900.0,53,True,3,0,9,128,1,3.5,L,1
8640,14.95,44.42,3288402.0,370,430.0,4,True,1,0,0,14,0,19.0,U,0
5419,0.62,1.03,3713970.0,7900,12900.0,11,True,1,0,1,26,0,34.0,U,0
3861,0.0,0.87,3286510.0,2400,2700.0,2,True,0,0,0,2,0,18.5,U,0
4120,0.64,8.54,3286596.0,550,410.0,0,False,0,0,0,0,0,7.5,U,0
6149,1.46,1.83,3287734.0,11800,6600.0,39,True,0,0,11,94,1,2.0,U,0
8480,0.34,6.04,3288383.0,800,850.0,1,True,1,1,1,21,0,16.5,U,0
5610,6.02,6.32,9221349.0,18400,11000.0,18,True,0,0,0,18,0,3.5,L,1
4003,37.0,37.68,3286534.0,1800,1500.0,2,True,0,0,1,7,0,10.0,U,0
4141,0.3,1.01,3286618.0,2700,1500.0,5,True,0,0,0,5,0,1.5,U,0
8000,107.26,108.47,3288299.0,4400,5100.0,2,True,0,0,0,2,0,19.5,U,0
5610,10.1,10.25,11241315.0,14600,8600.0,26,True,2,0,4,66,0,3.0,L,1
4882,41.39,54.82,6401742.0,320,330.0,6,True,2,0,0,26,0,15.5,U,0
3400,306.9,307.65,3286377.0,1200,1500.0,0,False,0,0,0,0,0,22.5,U,0
4495,29.15,30.48,6411534.0,8000,5300.0,8,True,1,1,0,23,0,5.0,U,0
7766,0.0,115.34,3288277.0,260,480.0,7,True,1,0,1,22,0,38.5,U,0
5409,7.14,7.61,4428047.0,13500,8300.0,49,True,0,2,3,74,1,3.5,U,0
5600,0.0,0.49,6077822.0,11400,7100.0,13,True,0,0,1,18,0,4.0,U,0
3160,176.78,178.46,12188017.0,7600,7900.0,12,True,1,0,3,37,0,16.0,U,0
1503,4.21,9.58,7304666.0,400,600.0,0,False,0,0,0,0,0,30.0,U,0
4015,48.78,75.1,3286571.0,440,370.0,5,True,0,0,0,5,0,10.0,U,0
16000,0.0,151.93,7913384.0,15,14.0,1,True,1,0,0,11,0,13.5,U,0
6726,3.7,4.86,4695744.0,12100,6900.0,18,True,2,0,1,43,0,2.5,L,1
84870,0.0,0.81,13128148.0,1100,1200.0,3,True,1,0,1,18,0,16.5,U,0
7623,3.08,3.7,13133663.0,13400,7900.0,17,True,0,0,2,27,0,3.0,U,0
5300,21.9,23.08,13036370.0,64500,68200.0,16,True,0,1,0,21,0,16.5,L,1
53211,0.0,0.46,11267158.0,1200,1100.0,4,True,0,0,0,4,0,12.5,U,0
2000,480.25,481.33,3286178.0,1400,1800.0,0,False,0,0,0,0,0,23.5,U,0
53213,0.0,0.44,11267160.0,3000,2800.0,8,True,0,0,0,8,0,12.5,U,0
10009,0.0,239.43,6231995.0,18,18.0,2,True,0,0,0,2,0,16.5,U,0
5642,0.0,1.44,3287427.0,15200,10900.0,83,True,2,2,4,133,1,6.5,U,0
5036,11.78,16.26,3287140.0,1100,1000.0,15,True,0,2,1,30,0,12.5,U,0
2200,375.14,387.24,3286209.0,2000,1800.0,5,True,0,1,0,10,0,12.0,U,0
13009,1.94,155.97,6234403.0,60,75.0,4,True,0,0,0,4,0,23.5,U,0
2424,0.0,0.09,12886504.0,9900,5800.0,4,True,0,0,0,4,0,3.0,U,0
5633,1.22,1.5,12229256.0,26500,18000.0,27,True,0,1,2,42,0,5.5,L,1
5218,12.25,13.55,3287239.0,29300,19800.0,55,True,1,1,3,85,1,5.5,L,1
10039,0.0,189.31,6234405.0,65,65.0,4,True,2,0,2,34,0,14.0,U,0
8166,5.41,7.18,5151506.0,480,480.0,0,False,0,0,0,0,0,14.5,U,0
5627,0.13,1.23,7392195.0,9800,7400.0,34,True,1,3,5,84,1,8.0,L,1
5215,0.46,1.04,3287216.0,15600,10400.0,70,True,0,2,4,100,1,5.5,L,1
62040,1.49,2.35,13149523.0,12600,9100.0,53,True,0,0,1,58,0,6.5,U,0
19003,0.0,23.58,12878065.0,4,3.0,0,False,0,0,0,0,0,0.0,U,0
3840,1.29,30.29,3286496.0,430,430.0,9,True,0,1,0,14,0,15.0,U,0
4640,20.81,29.53,4327476.0,4800,3900.0,40,True,1,1,5,80,1,9.5,U,0
6185,0.0,0.55,3287741.0,40000,24100.0,75,True,2,2,7,140,1,3.5,L,1
28009,0.0,38.28,3288479.0,210,440.0,0,False,0,0,0,0,0,47.5,U,0
4621,0.0,1.17,3286943.0,5100,3400.0,7,True,0,0,0,7,0,5.5,U,0
6203,33.94,35.11,3287830.0,24700,14200.0,60,True,6,5,7,180,1,2.5,L,1
41268,0.0,12.26,7529760.0,850,850.0,4,True,2,0,0,24,0,15.5,U,0
54033,0.0,3.08,3714426.0,3300,3700.0,13,True,2,1,0,38,0,18.0,U,0
6203,9.38,10.46,4428226.0,47100,42300.0,258,True,5,6,10,388,1,12.0,L,1
7200,241.8,242.09,6109222.0,5200,5100.0,6,True,0,0,2,16,0,14.5,U,0
4640,65.06,68.54,13136344.0,4900,4400.0,5,True,0,0,0,5,0,12.0,U,0
7200,246.89,255.75,6099279.0,2400,4200.0,8,True,1,0,0,18,0,37.5,U,0
4500,29.11,29.76,12623784.0,15300,17400.0,0,False,0,0,0,0,0,19.0,L,1
43612,2.26,2.42,3288492.0,4500,3900.0,5,True,0,0,0,5,0,11.0,U,0
4396,1.93,2.78,3286705.0,19200,12900.0,24,True,0,1,1,34,0,5.0,U,0
6222,0.0,0.33,3287869.0,3700,2400.0,31,True,1,0,1,46,0,5.0,U,0
5418,1.9,2.09,4747896.0,27700,26500.0,51,True,0,1,2,66,0,13.5,L,1
4643,3.17,4.81,4754848.0,2700,1800.0,2,True,0,0,0,2,0,4.5,U,0
43608,1.03,1.14,12110835.0,260,310.0,0,False,0,0,0,0,0,21.0,U,0
4390,16.88,17.22,11258604.0,5200,3600.0,1,True,0,0,0,1,0,6.0,U,0
53311,0.0,0.43,13036584.0,12700,9100.0,8,True,0,0,0,8,0,6.5,U,0
3500,297.79,299.02,13646849.0,24300,19600.0,150,True,4,4,6,240,1,9.0,L,1
4646,4.7,5.43,13636684.0,10000,6300.0,3,True,0,0,1,8,0,4.0,U,0
4643,26.37,26.97,5156393.0,1400,1200.0,0,False,0,0,0,0,0,11.5,U,0
6203,5.48,7.11,12872464.0,86300,83000.0,110,True,3,2,4,170,1,14.0,L,1
4643,21.69,26.37,4693814.0,1000,900.0,12,True,1,2,1,37,0,12.0,U,0
6203,13.35,14.06,11416929.0,39400,32400.0,32,True,1,1,2,57,0,9.5,L,1
4561,0.0,0.51,3286912.0,700,700.0,2,True,0,0,0,2,0,15.5,U,0
5648,0.0,0.18,3287432.0,2200,1400.0,11,True,1,1,2,36,0,3.5,U,0
6124,0.0,0.56,13146973.0,11200,6100.0,75,True,1,2,9,140,1,1.5,U,0
6155,0.55,1.11,11240827.0,21800,14000.0,98,True,5,2,15,233,1,4.5,L,1
4555,0.0,0.59,12623777.0,3600,3300.0,4,True,0,0,0,4,0,13.0,U,0
6604,12.25,16.67,3288019.0,28500,19400.0,104,True,6,4,5,209,1,5.5,L,1
5860,0.83,1.41,3287596.0,25700,16500.0,7,True,0,1,1,17,0,4.5,L,1
72000,13.04,14.71,6090662.0,8800,5600.0,4,True,0,0,1,9,0,4.5,U,0
7700,14.67,44.32,5153782.0,1000,1500.0,8,True,0,0,0,8,0,30.0,U,0
5404,3.29,5.05,3287300.0,11500,6700.0,84,True,5,5,4,179,1,3.0,U,0
3332,13.78,22.89,3286365.0,480,600.0,3,True,2,0,0,23,0,23.0,U,0
6726,1.37,2.53,4695738.0,24100,13600.0,44,True,1,3,1,74,1,2.0,L,1
47666,0.0,0.5,12064316.0,700,500.0,0,False,0,0,0,0,0,7.0,U,0
5402,0.8,1.08,7759846.0,32200,22300.0,33,True,2,1,3,73,1,6.0,L,1
3323,0.0,7.93,3286347.0,200,180.0,1,True,0,0,0,1,0,13.0,U,0
6191,5.44,6.18,3287766.0,30600,17800.0,31,True,0,2,4,61,0,3.0,U,0
88206,15.73,22.68,3288545.0,200,190.0,5,True,1,1,0,20,0,13.5,U,0
53201,0.0,0.5,11264524.0,1400,1200.0,1,True,0,0,0,1,0,11.5,U,0
3329,26.74,43.79,3286356.0,850,1000.0,4,True,2,0,0,24,0,20.0,U,0
5627,5.6,5.97,7392192.0,11900,7800.0,70,True,2,0,1,95,1,5.0,L,1
10060,164.97,176.7,12113616.0,110,75.0,1,True,1,0,0,11,0,5.5,U,0
4763,11.56,14.94,3287055.0,10700,8100.0,40,True,4,5,3,120,1,8.0,L,1
8000,149.35,157.3,5152639.0,3400,4900.0,9,True,0,0,0,9,0,28.0,U,0
6033,5.16,5.83,4693692.0,37000,27200.0,90,True,2,3,4,145,1,7.5,L,1
5206,0.0,0.86,3287200.0,8500,5500.0,8,True,1,1,0,23,0,4.5,U,0
62031,1.09,1.5,12878145.0,24400,17700.0,45,True,3,0,2,85,1,7.0,U,0
6009,0.78,1.64,4748646.0,20000,11800.0,49,True,2,4,4,109,1,3.0,L,1
6039,6.57,7.89,4693720.0,2600,1600.0,10,True,3,0,3,55,0,3.5,U,0
5218,7.38,8.21,3287232.0,35400,30500.0,111,True,1,1,3,141,1,11.0,L,1
6467,4.98,5.16,3287944.0,22800,13400.0,62,True,0,0,6,92,1,3.0,U,0
3400,361.36,362.12,3286381.0,2200,2500.0,1,True,0,0,0,1,0,18.0,U,0
6021,24.64,28.48,4689910.0,1200,950.0,12,True,2,1,3,52,0,8.5,U,0
6464,0.83,1.65,3287931.0,22100,12600.0,67,True,3,4,1,122,1,2.5,L,1
64001,0.0,0.15,13441004.0,6800,4300.0,5,True,0,0,0,5,0,4.0,L,1
5424,3.77,4.67,7189326.0,40700,46000.0,10,True,0,0,0,10,0,18.5,L,1
6012,3.74,4.13,3287635.0,32000,21700.0,99,True,4,1,5,169,1,5.5,L,1
2806,0.0,1.86,3286288.0,2700,3000.0,8,True,1,0,1,23,0,18.5,U,0
6580,0.0,0.11,3287945.0,8800,5500.0,16,True,1,1,5,56,0,4.0,U,0
67806,0.08,0.56,13115651.0,6000,3800.0,23,True,1,2,2,53,0,4.5,U,0
8823,36.94,37.53,3288439.0,7800,8000.0,15,True,3,1,1,55,0,15.5,U,0
5865,0.67,0.82,7923391.0,15100,8200.0,16,True,0,1,0,21,0,1.5,L,1
4500,46.43,54.66,3286844.0,17100,19400.0,3,True,0,0,0,3,0,18.5,L,1
6203,31.53,31.65,12841385.0,22200,13000.0,0,False,0,0,0,0,0,3.0,L,1
7387,0.0,9.17,3288228.0,700,1300.0,0,False,0,0,0,0,0,40.0,U,0
4505,0.0,0.61,3286858.0,6300,4100.0,6,True,1,1,2,31,0,5.0,U,0
6203,7.11,7.87,3287778.0,56300,55300.0,95,True,3,0,2,135,1,14.5,L,1
5644,1.39,1.9,12651225.0,15400,16100.0,53,True,1,0,0,63,0,16.0,U,0
7401,1.06,18.03,3288239.0,440,400.0,6,True,1,2,1,31,0,12.5,U,0
6000,1.67,2.18,4429216.0,15400,10000.0,21,True,2,1,5,71,0,5.0,U,0
6580,6.97,7.66,3287959.0,21900,13600.0,93,True,3,0,6,153,1,4.0,L,1
8829,16.81,30.84,3288451.0,1100,1800.0,7,True,2,1,0,32,0,33.5,U,0
4786,0.0,0.33,3287076.0,1200,950.0,4,True,0,2,0,14,0,10.0,U,0
2600,294.9,302.96,3286272.0,2200,2400.0,3,True,0,0,0,3,0,18.0,U,0
6592,1.3,2.0,3287975.0,12600,7800.0,47,True,1,1,2,72,1,4.0,U,0
7200,11.16,12.99,3288142.0,63400,38300.0,186,True,9,4,10,346,1,3.5,L,1
5648,6.75,7.07,3287447.0,47400,29600.0,17,True,1,0,0,27,0,4.0,L,1
7200,12.99,13.66,4778643.0,63700,38200.0,65,True,3,0,3,110,1,3.5,L,1
4384,25.36,26.11,5159259.0,8700,5700.0,11,True,1,0,0,21,0,5.0,U,0
5800,6.9,7.28,3713485.0,31800,26500.0,30,True,0,0,1,35,0,10.0,L,1
6449,2.01,2.42,4695713.0,3600,2000.0,7,True,0,0,0,7,0,2.0,U,0
6164,1.15,1.3,13147045.0,19500,11800.0,18,True,3,1,6,83,1,3.5,L,1
4585,0.0,0.19,5155191.0,410,260.0,3,True,1,0,0,13,0,3.5,U,0
4006,15.56,15.71,3286544.0,1100,940.0,1,True,0,0,0,1,0,11.0,L,1
6158,0.0,0.5,11240763.0,20700,15800.0,80,True,1,1,13,160,1,8.0,L,1
8400,300.43,301.01,3288355.0,1600,1900.0,1,True,1,0,1,16,0,21.5,U,0
5610,8.15,8.64,11241295.0,22000,17500.0,72,True,3,3,10,167,1,9.5,L,1
4009,115.93,120.57,3286554.0,900,750.0,2,True,0,0,0,2,0,10.0,U,0
4760,43.21,45.6,3287044.0,8400,8800.0,22,True,5,2,0,82,1,16.5,U,0
6170,0.47,0.63,11240733.0,22400,13700.0,27,True,0,0,5,52,0,4.0,U,0
7173,0.0,10.69,7215963.0,550,390.0,6,True,1,0,1,21,0,5.5,U,0
4489,39.44,41.24,3286802.0,2900,2000.0,10,True,2,0,0,30,0,5.5,U,0
6185,3.83,4.67,3287754.0,36000,20400.0,75,True,2,1,9,145,1,2.5,L,1
6443,0.36,0.8,3287890.0,27000,15300.0,12,True,0,1,1,22,0,2.5,L,1
7500,106.75,107.4,3288243.0,1400,1800.0,0,False,0,0,0,0,0,23.5,U,0
4513,8.66,9.68,5118057.0,7200,5300.0,2,True,0,0,0,2,0,7.0,U,0
4381,0.0,21.13,3286674.0,2000,2300.0,12,True,0,0,0,12,0,19.0,U,0
6203,37.63,40.15,13426247.0,15900,10100.0,51,True,6,1,2,126,1,4.0,L,1
6215,3.09,3.92,4918118.0,25700,15500.0,75,True,6,1,8,180,1,3.5,L,1
8640,44.42,49.96,3288403.0,550,650.0,1,True,0,0,0,1,0,18.0,U,0
5419,1.03,2.25,3713986.0,8300,12900.0,23,True,1,0,1,38,0,31.5,U,0
2200,165.29,231.67,3286205.0,330,420.0,4,True,1,0,0,14,0,22.5,U,0
43612,4.98,5.57,12896993.0,6400,5100.0,20,True,1,1,1,40,0,9.5,U,0
13012,0.0,50.22,6232005.0,23,26.0,1,True,1,0,1,16,0,17.5,U,0
5616,1.26,1.69,11235452.0,14400,8600.0,35,True,1,0,6,75,1,3.0,U,0
5000,12.0,12.36,11268019.0,14600,10100.0,11,True,1,0,0,21,0,6.0,U,0
2200,96.69,103.81,3286200.0,800,900.0,0,False,0,0,0,0,0,19.0,U,0
47600,0.0,5.18,3288519.0,1000,750.0,6,True,0,0,0,6,0,7.5,U,0
15001,0.0,0.72,3288459.0,2000,1900.0,0,False,0,0,0,0,0,13.0,U,0
5630,0.43,1.31,9221344.0,11000,7500.0,36,True,2,1,6,91,1,5.5,L,1
3003,1.04,33.49,3286302.0,250,300.0,3,True,1,0,1,18,0,20.0,U,0
6586,0.0,0.2,3287963.0,8700,4900.0,4,True,0,0,1,9,0,2.0,L,1
8832,1.78,4.41,3288454.0,4400,4500.0,13,True,0,0,0,13,0,16.0,U,0
2430,0.19,0.55,3286246.0,11100,6000.0,15,True,1,0,3,40,0,1.5,L,1
7200,3.5,4.23,7825199.0,44000,29100.0,32,True,2,2,1,67,0,5.0,L,1
5803,2.14,2.65,4747970.0,6300,3400.0,6,True,0,0,4,26,0,1.5,U,0
7200,62.08,64.09,3288185.0,6600,9200.0,17,True,1,2,1,42,0,27.5,U,0
4159,0.0,0.19,3286630.0,2000,1100.0,2,True,0,0,0,2,0,2.0,U,0
5800,6.5,6.9,7688906.0,30300,25100.0,16,True,0,0,2,26,0,10.0,L,1
7200,2.85,3.07,3288129.0,37300,25000.0,50,True,1,0,2,70,0,5.5,L,1
4159,0.19,0.94,3286631.0,1900,1100.0,4,True,0,0,0,4,0,2.5,U,0
5800,4.55,5.42,3713472.0,25500,21700.0,37,True,2,1,2,72,1,10.5,L,1
7200,16.69,17.17,3288153.0,52100,31600.0,100,True,3,5,2,165,1,3.5,L,1
4489,10.85,12.01,4451114.0,20300,13200.0,31,True,3,1,2,76,1,4.5,L,1
4240,50.79,66.01,7581849.0,2000,2200.0,11,True,2,0,0,31,0,17.5,U,0
6303,0.0,3.15,3287880.0,950,600.0,56,True,4,4,1,121,1,4.0,U,0
4592,0.0,0.77,4692913.0,150,120.0,2,True,0,0,0,2,0,8.5,U,0
7200,68.17,74.62,12601613.0,4500,7000.0,13,True,2,1,1,43,0,31.0,U,0
7200,218.7,228.16,6096420.0,4300,6300.0,16,True,1,0,0,26,0,28.0,U,0
4489,9.58,10.15,4748478.0,25600,14800.0,73,True,1,1,5,113,1,2.5,L,1
4360,0.88,4.24,3286656.0,3400,2800.0,8,True,2,1,0,33,0,10.5,U,0
6300,1.25,3.47,5156365.0,1300,850.0,6,True,1,0,1,21,0,4.5,U,0
7170,36.56,36.71,12897220.0,650,650.0,3,True,0,0,0,3,0,15.5,U,0
4489,41.24,45.7,3286803.0,3300,2200.0,15,True,6,0,4,95,1,5.0,U,0
4384,2.54,7.42,3286679.0,6100,5400.0,7,True,1,1,1,27,0,11.5,U,0
6212,2.48,4.41,3287852.0,44100,26400.0,209,True,12,10,23,494,1,3.0,L,1
5409,1.77,3.42,3712686.0,29600,19800.0,168,True,6,5,5,278,1,5.5,L,1
4600,5.87,6.04,4428326.0,7100,4200.0,5,True,1,0,1,20,0,3.0,U,0
7200,18.21,21.15,4779967.0,46400,27600.0,208,True,5,9,8,343,1,3.0,L,1
4515,47.17,56.98,3286883.0,1300,1200.0,18,True,5,0,3,83,1,13.0,U,0
20069,0.0,8.57,12878059.0,18,12.0,0,False,0,0,0,0,0,5.5,U,0
4366,0.0,10.19,3286662.0,1100,1000.0,5,True,1,1,0,20,0,12.5,U,0
6205,0.48,1.07,12313558.0,15500,15900.0,54,True,3,1,3,104,1,15.5,U,0
7263,27.59,54.62,11940231.0,300,250.0,5,True,0,0,1,10,0,10.5,U,0
4500,70.83,72.8,3286848.0,10100,14200.0,9,True,1,0,0,19,0,26.5,U,0
4400,0.0,0.2,3286709.0,5500,4700.0,2,True,0,0,0,2,0,11.0,U,0
6300,3.47,5.3,5156366.0,2000,1200.0,9,True,1,0,2,29,0,4.0,U,0
3692,0.0,34.36,3286493.0,500,600.0,9,True,1,0,0,19,0,22.0,U,0
7200,240.8,241.01,7690104.0,10700,8200.0,7,True,0,0,0,7,0,8.0,L,1
4513,0.0,1.48,3286862.0,2900,2300.0,5,True,0,0,1,10,0,9.5,U,0
4393,0.0,0.47,3286699.0,1200,1000.0,13,True,1,0,0,23,0,11.0,U,0
6206,1.43,1.58,4749901.0,25100,16500.0,42,True,3,1,2,87,1,5.0,L,1
5415,0.0,0.55,3714046.0,6000,7800.0,18,True,0,0,0,18,0,23.5,U,0
4682,0.0,1.02,3289537.0,2700,2600.0,5,True,1,0,0,15,0,14.0,U,0
7266,0.0,25.36,3288220.0,490,900.0,7,True,1,0,0,17,0,39.0,U,0
4515,2.88,3.51,5156225.0,5200,3400.0,2,True,1,0,1,17,0,5.0,U,0
4390,14.86,16.88,11251189.0,3600,2700.0,3,True,0,0,0,3,0,8.0,U,0
5000,12.36,12.93,11251188.0,15600,10000.0,17,True,0,0,1,22,0,4.5,U,0
12000,104.05,154.08,6234654.0,190,380.0,1,True,0,0,1,6,0,44.5,U,0
5857,0.81,1.15,3287593.0,22700,13900.0,54,True,2,1,5,104,1,3.5,L,1
8000,209.43,210.58,12987503.0,17200,10300.0,39,True,1,1,1,59,0,3.5,L,1
5630,3.22,3.38,11241630.0,21400,12800.0,50,True,1,1,8,105,1,3.5,U,0
5218,17.19,17.65,3287250.0,25600,14500.0,29,True,0,1,2,44,0,2.5,L,1
62039,1.58,2.24,12878039.0,8600,5900.0,33,True,0,0,1,38,0,6.0,U,0
13000,190.11,213.08,6231826.0,33,29.0,1,True,0,0,0,1,0,12.0,U,0
6604,4.79,6.03,3288004.0,35200,22300.0,99,True,5,3,6,194,1,4.5,L,1
6015,5.46,5.68,3287652.0,9800,5900.0,31,True,0,0,3,46,0,3.5,U,0
8166,7.18,25.63,6236148.0,270,270.0,3,True,0,0,0,3,0,15.0,U,0
6021,30.77,31.23,5157697.0,1900,2100.0,4,True,0,0,0,4,0,18.0,U,0
5212,0.37,0.6,3287211.0,16100,9300.0,82,True,0,2,2,102,1,2.5,L,1
6464,5.79,6.62,4428187.0,18400,11000.0,41,True,3,1,2,86,1,3.5,L,1
17078,0.0,3.54,3288468.0,250,270.0,0,False,0,0,0,0,0,17.5,U,0
4360,18.76,31.02,3286659.0,5500,4700.0,29,True,3,2,3,84,1,11.0,U,0
6303,3.15,4.85,3287881.0,1500,1100.0,13,True,3,0,4,63,0,6.5,U,0
8489,0.74,17.53,3288395.0,340,450.0,1,True,1,0,0,11,0,25.0,U,0
5403,0.0,1.15,12630836.0,15100,9300.0,46,True,1,1,2,71,0,3.5,U,0
4640,0.0,0.5,4691866.0,16400,9400.0,77,True,1,0,7,122,1,2.5,U,0
17042,43.38,60.45,5154692.0,250,270.0,3,True,3,0,3,48,0,17.0,U,0
4144,0.0,0.84,3286626.0,550,600.0,3,True,0,0,0,3,0,17.5,U,0
3683,31.06,31.3,3286484.0,1100,1200.0,0,False,0,0,0,0,0,17.5,L,1
4640,15.36,17.34,5088192.0,6200,4800.0,17,True,0,1,2,32,0,8.0,U,0
4495,25.38,27.77,4450914.0,8500,8000.0,16,True,1,0,1,31,0,13.0,U,0
35001,0.0,1.34,13403704.0,3000,3700.0,3,True,0,0,0,3,0,21.5,U,0
53306,0.28,0.67,13001647.0,11800,13100.0,40,True,3,1,1,80,1,18.0,U,0
8640,2.1,12.61,6411386.0,1600,1800.0,8,True,1,1,0,23,0,18.0,U,0
3840,30.29,30.58,5155802.0,1100,1100.0,0,False,0,0,0,0,0,16.5,U,0
4640,31.13,32.33,4693806.0,4900,4400.0,13,True,0,1,1,23,0,12.0,U,0
28016,0.0,22.3,3288480.0,400,550.0,5,True,2,0,1,30,0,25.0,U,0
4159,5.83,20.96,13640036.0,420,410.0,5,True,1,0,0,15,0,14.5,U,0
6215,5.56,6.18,3856870.0,30300,19000.0,57,True,0,1,4,82,1,4.0,L,1
8646,14.72,21.59,3288408.0,1400,1300.0,1,True,0,0,0,1,0,11.5,U,0
3580,2.13,2.74,7213602.0,850,850.0,0,False,0,0,0,0,0,15.5,U,0
4621,12.34,14.1,5088199.0,2000,1800.0,5,True,1,0,1,20,0,11.0,U,0
40009,0.0,2.85,3288486.0,85,70.0,0,False,0,0,0,0,0,10.5,U,0
4401,0.0,0.11,3286711.0,4900,4200.0,2,True,1,0,0,12,0,11.0,U,0
53310,0.74,1.26,13036586.0,7100,6800.0,1,True,0,0,0,1,0,14.0,U,0
3500,285.95,287.08,3286457.0,16300,17400.0,45,True,4,1,1,95,1,17.0,L,1
4682,48.33,50.49,3289544.0,440,600.0,3,True,0,0,0,3,0,25.0,U,0
6203,21.63,21.87,13146583.0,12800,8000.0,1,True,0,0,0,1,0,4.0,L,1
4655,0.97,6.08,3287012.0,6500,4400.0,24,True,5,2,0,84,1,5.5,U,0
